Municipality,2015,2016,2017,2018,2019,2020,2021
15172 Chinavita,0.989017793727555,1.012053502333062,0.9744836741788956,0.9662118873560628,0.9642399805009023,2.227837681689906,2.2356843383071667
15176 Chiquinquirá,79.59180739167803,72.52058724080072,71.80161684624906,76.64332565942776,66.99773649499579,84.99297808599422,108.73881750592076
15180 Chiscas,1.2579673254071726,1.3110140168227191,1.1745098773827822,1.2148951554239298,1.1591132113833273,2.64166750670755,4.22554198279008
15183 Chita,9.927573578305264,9.979595396268648,5.245156319571217,9.79867124980759,8.205097866668025,13.343477823579413,16.013941022306113
15185 Chitaraque,3.5302008701165226,12.947634205606322,6.274107893806132,3.4758306228868796,6.220360355079802,6.319507717974474,10.164601442676899
15187 Chivatá,0.3040440086932931,0.3265451482901909,0.2356971169261417,0.28446287568570056,0.19413052129483754,0.7645226071797118,0.8042073412090434
15189 Ciénega,1.7777128222300562,1.7973677349770796,1.699635297487136,1.6665279462479385,1.5873873948266595,3.1501915070712023,5.279425519913122
15204 Cómbita,19.453167408293062,19.19502396002042,19.066854272492584,20.722842259265743,18.547874775657142,28.773923298857127,35.6690771145507
15212 Coper,1.0184388016709187,1.09409630848437,0.9368953730573102,0.8883067284727796,0.898229941912589,2.0815824979125397,3.284305934812095
15215 Corrales,0.07556783940882945,0.07249535237286439,0.06983267972029396,0.059627491097138725,0.05843109514762311,0.4394054152464183,0.5449946815032067
15218 Covarachía,0.9750565537056919,0.8581879050904689,0.41621959619609067,1.0210668365199318,0.470627576806251,1.9992902906304797,1.969194095409524
15223 Cubará,12.111896876193157,12.239441229953858,12.006108105197555,12.359761519859457,12.090713696658852,13.880353118371822,16.509107452649577
15224 Cucaita,0.8435261195197743,0.3661732188524637,0.8246466331286859,0.3278292640485058,0.9808360129172685,1.0318115903703795,2.0415285660337106
15226 Cuítiva,0.07278514664226807,0.0749957225756063,0.07740684771768794,0.07585568778325844,0.07673413329770215,0.11038511149140506,0.25185792322512185
15232 Chíquiza,1.8212639068477732,1.0276877385034469,1.8248951371825917,1.784894599816436,0.9708702620923899,5.239843538464365,5.6717921586377
15236 Chivor,0.3025262248137151,0.3022431314441366,0.3000218130144886,0.2890867156941171,0.28842355243218093,1.712780718230165,1.77393344559683
15238 Duitama,149.15665168120023,144.77126592358928,140.39966628894265,135.5860173168263,133.35554813819857,156.9240906798963,209.46417635598297
15244 El Cocuy,2.0419135206550587,2.034579221310235,0.9581655053592744,0.9842475794824802,0.937477924492725,2.1565101319318956,3.86579012519954
15248 El Espino,0.3491053619785328,0.2765517877790766,0.258439939991219,0.23876118235911403,0.217829175807343,0.7488340840699085,1.4322537408574534
15272 Firavitoba,1.9272257217180144,1.7895189585815496,1.7625646125330727,1.7278391017067123,1.70654015240965,4.829766152436515,8.762383290912565
15276 Floresta,0.9187806224081214,0.5021665708751928,0.9187467654659758,0.9012425288354713,0.4812904064571788,2.0401952611380425,2.09142566900404
15293 Gachantivá,0.3518059855788136,0.3763954567933993,0.3741658660726974,0.4543753410503567,0.4366122994648852,1.1580991841011383,1.8864218802166772
15296 Gámeza,0.8788853248932426,0.8989266250368314,0.887345582475031,0.8712037529781288,0.8628770055176594,2.028050612532951,5.761106353590594
15299 Garagoa,18.288561476856948,16.57356040653833,16.217906532601432,15.70651940583549,15.225889477279786,20.208776880116652,27.33557438558208
15317 Guacamayas,0.14560010833073472,0.08615401479692703,0.11691852962128388,0.06946718943547864,0.07082044557865075,0.17895602685518652,0.2740217941617856
15322 Guateque,13.158360695884411,11.905188937455707,11.514082609858676,11.045143388831812,10.645514858641647,13.098439396285064,15.1620361893119
15325 Guayatá,1.93828592567313,1.2388437512853763,1.1980122296734008,1.1488627475322788,1.1044590634202847,2.3490007588658326,3.8266805940211386
15332 Güicán De La Sierra,0.8205552696100831,0.6337793594368804,1.7826564357138504,0.4042373581442381,0.3865048584423889,1.1171962633713597,3.2300315440705787
15362 Iza,0.0791474423425076,0,0,0.0368749846132759,0.036103006327464535,0.10585898793329133,0.3852083148925802
15367 Jenesano,3.7257147905253296,8.65956807080451,3.5475389369341084,5.729992528400939,3.49419902617068,8.671077792074813,11.294793185747134
15368 Jericó,1.1620376798088197,1.0140089490750237,0.845021523286513,1.0225182298723647,0.35471511524433696,2.297800887837902,3.7441511118397393
15377 Labranzagrande,1.0396904458181426,1.0656264141024068,1.0568874140499402,0.9917466970839449,0.9493038927645638,2.2717932271131573,4.001878383148007
15380 La Capilla,0.3579908915413313,0.35429843013425477,0.3574299262992963,0.3551942123699015,0.3480531165978645,0.9598046207804158,1.7828204691480336
15401 La Victoria,0,0,0,0,0,0.07557329712594126,0.07749940338182033
15403 La Uvita,1.0649241243915708,0.5770033555139006,0.4362548610522635,0.5350081474882691,0.391910197061794,1.7125120232609765,1.8668817656852807
15407 Villa De Leyva,12.828039238498707,12.489079577307772,12.013829112539119,11.81866214810149,13.566063153863535,17.19786854422553,26.537603282124632
15425 Macanal,1.7256645906160233,1.7194093008188378,1.6798837436617884,1.7605852052788749,1.6802798063937536,3.4678509136911515,5.216461774517184
15442 Maripí,6.341431389270818,4.374263358959872,4.3133647438255815,6.817015514776888,4.20860783391404,11.375603203170222,11.47830149816763
15455 Miraflores,9.898444444503449,7.945127568873346,5.925057211302948,7.478810722198473,5.614133597174634,11.346993859836083,12.518603092337703
15464 Mongua,1.0373658222226985,0.9464407875907308,1.0710559751156221,1.9303443919235073,0.8623392092299575,2.27731156539048,4.08342110491885
15466 Monguí,0.7783481769735179,0.778653661483363,1.6816076453156026,0.7728864392312098,0.8284253925704417,1.6128557873333393,3.447713213529033
15469 Moniquirá,31.80074147744518,29.584840539755255,25.051133289679328,26.786620705069346,25.334787506834818,33.62079622383196,41.91002380740389
15476 Motavita,0.9597829960022047,0.9502207870798198,2.2327136906646956,1.0776381696626869,1.0556613166050743,5.592417520441088,9.397650534754074
15480 Muzo,12.746542027125798,11.83303338454105,11.52044355372676,11.38211107881148,10.906217038446028,14.628981642391997,18.36116687958907
15491 Nobsa,12.016597289022773,12.09914425018181,11.903465252196572,11.701125184263855,11.367587628597807,16.599291415716518,24.384812146951848
15494 Nuevo Colón,1.8456439720117415,1.8673034180470722,3.1556936381256158,3.1820609627741847,1.7470276282267867,5.841326075067938,7.983676938715459
15500 Oicatá,0.16495174267971616,0.15040278508145027,0.1326385054480001,0.11442455333058521,0.11301875305136538,0.5878638607282984,1.2176514425786866
15507 Otanche,8.11258815940479,7.844385454316017,5.963354510523023,8.506035822806655,7.843789339188552,14.63752454170415,15.887394147355991
15511 Pachavita,0.3720636375353129,0.37559929559932326,0.375568536315102,0.35946949292501706,0.34624174764006566,0.8939224256666587,1.6026685773810496
15514 Páez,0.8387147887669512,0.8434775431906789,0.2698809487450149,0.734578831734884,0.6304750594799324,1.6029996701894156,1.931384769436632
15516 Paipa,39.310161369555246,35.013037938177675,36.471267464942215,35.006075026038374,37.43676478520952,44.80275862297982,56.243981045513735
15518 Pajarito,0.07997781577510668,0.07931154092165284,0.07836485458254454,0.06665427294006726,0.055494790068553214,0.3824832223022988,0.4076338629898455
15522 Panqueba,0.03710909383178291,0.03789736873770487,0.07792538886437315,0.07807807116184282,0.07796729301510048,0.19408653124908698,0.19429017984005198
15531 Pauna,6.426710663971688,6.354665793730301,6.263916162484592,8.303520443062899,6.155542876598247,10.896405678471245,15.544021385916405
15533 Paya,0.12179464844181473,0.09431498289363946,0.12764460454141272,0.09723076244093584,0.0822778070456089,0.16601936075620286,0.12956986165323947
15537 Paz De Río,0.7887304969501212,0.8346495693428295,1.5097170887822071,0.7082126727137944,0.7025380300697598,1.6705658614538157,2.6804938697082346
15542 Pesca,3.6712414310031414,3.4639224652469984,3.4836096316913086,3.459457502833995,3.2405013921792736,8.204235514746104,8.478034825403563
15550 Pisba,0.04387234689356528,0.044421644626842983,0.04551820728291317,0.045345580092502114,0.09007852612503776,0.13393488636306694,0.1322242114541337
15572 Puerto Boyacá,86.67016136461015,71.0626083381172,70.77338292737703,73.34695073701499,78.40985329182175,85.64633160253221,106.70833337761866
15580 Quípama,4.069797187069655,4.336626116714228,4.12166531247942,4.710411623857803,4.541361786592305,8.96948380171021,8.86625195376158
15599 Ramiriquí,11.065864593495299,11.93026764661518,10.833200284580716,10.672951765434213,10.436963252139702,12.805844939122363,17.049296047900533
15600 Ráquira,9.237084345316838,9.214524358999757,9.03626179215096,9.017876379991582,8.843331395150344,10.128170402901064,12.306900541495027
15621 Rondón,0.4325120154832227,0.3182280710334009,0.31519878009221797,0.3121393434917113,0.30821203433350886,0.9052081712789427,0.8736340562786775
15632 Saboyá,13.613192684889574,13.736891187449473,13.378338474381373,15.171258398584731,13.51740552385709,20.209280091890523,25.139249244804482
15638 Sáchica,0.5866425947642688,0.5931113203200313,0.5772269652807718,0.5715327872843511,0.5679314351335456,2.4461312008081983,8.553542747962991
15646 Samacá,26.18286423384609,29.986417038921523,22.26209766251361,26.40541774859313,23.991833562235012,29.54480070902023,39.59601264021078
15660 San Eduardo,0.1650213985084374,0.15859564777967386,0.12611667393957277,0.1106250264527184,0.09491384652004005,0.16008037245304546,0.4856105574817619
15664 San José De Pare,3.5691625770237767,2.3004341991442834,2.2527790241685266,4.093714826787571,3.4832927273009493,6.467000686249044,7.2341134381607155
15667 San Luis De Gaceno,2.149718880337269,2.217715242015486,2.139830582487166,2.103744889307285,1.8314621897253112,5.310789715477257,7.20246926305256
15673 San Mateo,1.1714219819326943,1.580457837774038,0.6471749965482626,1.0013077985424925,0.5830873699549568,1.5529899059964536,2.147756705781814
15676 San Miguel De Sema,0.3219961728730343,0.3179606485749582,1.0212418982602813,0.3077891685622489,0.40522417134718386,0.9379636498681073,1.584939691595756
15681 San Pablo De Borbur,6.458499113569584,6.198979869689686,6.130899766376716,6.106249811773343,6.175737482272775,10.707752036299343,13.083626094649825
15686 Santana,5.127412962140747,14.153589629588657,5.095838269387084,8.838459571086053,13.31427765988646,13.675484370492152,14.601629867692267
15690 Santa María,0.9068425280423497,0.7786788696975959,0.7350805730119003,0.7193487307960116,0.6366028249158302,1.6385985053316263,3.094287905679082
15693 Santa Rosa De Viterbo,11.61907040708753,11.349189882385547,11.242578164397367,10.92477257886145,10.865274307777673,13.910166918133603,20.215652237684306
15696 Santa Sofía,0.7865794726571231,0.41426455341616397,0.39368481892828383,0.6955767375402917,0.6618976287331368,0.8682601964610169,1.4603361223155946
15720 Sativanorte,0.3851336331128281,0.3176034147464013,0.23667833936865643,0.4403871481337195,1.1104275906418577,1.1846453913036643,1.9695575863541017
15723 Sativasur,0,0,0,0.053921568627450976,0,0,0.19701495304003955
15740 Siachoque,3.6920572557730438,2.116782793671727,3.7359373052522935,3.5833427370982927,3.54198133143262,8.232911594901934,14.304383909737052
15753 Soatá,9.29824306463506,5.6887653880081235,5.651197740499985,5.390282922605071,5.275900771024115,7.877078164586003,12.02212119803097
15755 Socotá,11.706778482960402,10.462014263075844,9.764143126064223,11.434782811069066,9.062540821201816,12.383998782040516,13.171041285988547
15757 Socha,9.013268345272627,9.391392037060388,6.667099596211774,8.838029412231265,9.090462720288189,9.780147625581442,10.94043511508026
15759 Sogamoso,156.59218470588945,150.07660934748043,145.13158810146385,141.2324818536607,141.27624439507468,162.71461901756885,219.9628420049769
15761 Somondoco,0.9136619723969233,0.9290658963228084,0.9285961153638814,0.8969155572799348,0.884243454346618,2.0566966304684025,3.353166973279398
15762 Sora,0.2734462596204562,0.275792858575138,0.2728606185588278,0.269529909761825,0.2637497409353175,1.0079710292571358,1.833258254678238
15763 Sotaquirá,9.541755726625347,6.156867816482779,10.94726105333773,5.665402649812092,5.7052577585192505,11.35737397196738,13.87851298358863
15764 Soracá,1.6801942843414492,1.704021462676439,1.6952789405089046,1.7751792204080785,1.6409860287568532,5.236829500092932,9.359889611169214
15774 Susacón,0.38713018473803784,0.30734670915968254,0.30558995902933417,0.7274016567382431,0.36631432419279886,1.5879908651214851,1.5598075323308978
15776 Sutamarchán,1.8560103448004268,1.8298382849510162,1.686657498691368,2.94412543066996,2.880696335828849,4.932579986108321,10.066424420934668
15778 Sutatenza,2.0309303211346714,1.0891201631385834,1.0515805632479265,2.1613411774216638,0.9861058117826604,3.6060833064498987,4.2545957266478505
15790 Tasco,1.837425321728308,1.802397367554566,1.7535652465976856,1.6977059000542485,1.6497258660032497,4.74018158860108,6.92177322326425
15798 Tenza,2.0415605248113238,1.9920760326038482,1.9069683741460852,1.8663466944680547,1.7249496603359407,3.356326585125073,3.8440354375094334
15804 Tibaná,7.328514793402668,9.01732698437525,7.304134753375139,9.186387929493979,7.03778656136658,14.825859450334226,17.0826886611003
15806 Tibasosa,10.716424740107367,10.493022543261175,10.37945514662588,10.178977575871093,9.987746751798815,12.691363304582534,17.666913286920416
15808 Tinjacá,0.3675837963820926,0.36362707806743,0.2861047320372266,0.3469583586232773,0.3313928019753376,1.5401177034978133,1.6611463361283412
15810 Tipacoque,0.3397706945545489,0.3983156454979751,0.26374787785370213,0.8711200413340111,0.31170391588821755,0.9275626176150698,3.0755013853703668
15814 Toca,11.03352607928767,7.0035918257564616,5.145652672850821,9.27346146773716,8.862326137106887,11.34516732956228,14.444108973180683
15816 Togüí,3.64660324839891,1.9556555134267108,1.9566425224047128,1.9715706009579348,1.8228364799170973,4.111877963563951,6.045556383647506
15820 Tópaga,0.592302669081491,0.5823276047074684,1.6459594596092448,0.5461926486783902,0.5257786529468796,0.6781141008419642,4.76565220303702
15822 Tota,1.7927634989283376,1.7447961397242593,1.7994630286192952,1.7658428928194874,1.7461864956463877,3.53112101329073,8.016832288773234
15832 Tununguá,0.048266382089911505,0.047253551602738086,0.043866240799907884,0.045143806908512794,0.04522717578671668,0.0904305179054103,0.22465992597300688
15835 Turmequé,4.192127874594612,2.647589380004904,2.724140105503756,4.097875626361164,2.7239816031631765,7.055903153832483,9.89902072851585
15837 Tuta,4.871950031403593,4.672999872861863,3.7507082182743132,6.305852741034878,6.189176917814166,10.901518271459587,12.011929168969845
15839 Tutazá,0.0377369038796521,0.03844328733778033,0.037100942118243156,0.07376011147637446,0.06153965887680345,0.440281694630567,0.4964216152924128
15842 Úmbita,8.459718299727552,6.537476693086627,5.911208843619818,6.764656768881485,6.228767024260143,11.444421605792112,15.357961344161717
15861 Ventaquemada,14.471313655326787,14.417179051393507,14.01142860981414,13.783229266149762,13.262812387912769,19.820366737049643,25.515941437632396
15879 Viracachá,0.5295571512822814,1.0042652892123618,0.5244659095125301,0.49287651788854764,0.37632253029911,2.0081571182306694,3.4248998777701507
15897 Zetaquira,2.1103457114103414,2.142567966543639,2.079649507052764,1.9952833160546128,1.7846525455836912,3.9490252598950994,6.019125584430756
17001 Manizales,514.5050963241126,489.67007914819055,476.81435499307577,475.3246435264239,479.3375024029661,565.7783443453052,744.8893912841598
17013 Aguadas,31.475345111130824,29.222556063381802,28.103695650235707,27.710713994928454,26.620509920991022,34.24389230862192,43.20686556254026
17042 Anserma,50.62399818337369,49.54392090927391,48.350691697961025,47.68739646767666,46.83740322053422,61.40321295791886,74.09692590697793
17050 Aranzazu,14.528826699410747,13.090991923524953,10.742721531405245,10.942847158610924,14.181877528441401,14.431744766975138,16.538962618115328
17088 Belalcázar,13.319856487213826,12.553334674142855,11.645507074976418,12.393767255982237,11.288624923516108,13.998082785655194,17.87451580122606
17174 Chinchiná,74.67225027736617,77.1274160777462,71.92783482428338,75.07378653882239,70.55193624511296,71.99360926351181,94.22195320639321
17272 Filadelfia,15.247655175002112,13.911622690139973,13.706832604100715,13.495679374938884,13.289313893899024,18.24322122764807,20.962066391253977
17380 La Dorada,119.38315353282263,106.01440033988824,96.18319272410618,101.0171601693038,95.19164273881502,115.11504448901508,155.99867891732424
17388 La Merced,4.234593176130949,4.0297938835095755,3.9537599802564776,3.8529299548909486,3.775319092942969,6.081385589755685,7.792873305702708
17433 Manzanares,24.235810582740015,19.53586647876111,19.000139205314674,21.591488502101278,20.218904966565702,28.88575278804378,35.40916615835414
17442 Marmato,11.306844282359926,12.418098067243513,9.94152979652566,10.236518658054019,9.7058383262861,11.853281264992503,14.771471690073152
17444 Marquetalia,15.741793688942469,14.349855135135561,14.242991332208936,15.364364438416588,13.909474182352161,20.79963227679631,26.883090252836254
17446 Marulanda,0.5993405733252666,0.6013795447386622,0.5931192678202002,0.5758207838370624,0.5685567468893142,1.3697057676747177,1.4535745012418215
17486 Neira,29.68431438689437,30.04423575792456,25.470293046505013,26.15774711605739,26.19645106913092,32.8539394320161,38.579824056291024
17495 Norcasia,3.201755150821339,3.166110665390494,1.86058465179424,3.010440642849736,1.7453738967151897,7.02731221899363,12.103926458863482
17513 Pácora,18.49849418112564,18.047118554136134,17.74542812379977,17.517585368202127,17.202992458230685,23.03913819834037,28.376650495016364
17524 Palestina,23.421941624260512,15.978197533182719,15.365443068379031,24.346780297452508,14.901183879017106,22.225740587804122,39.88844604631172
17541 Pensilvania,29.010998720120607,26.414846432902905,22.56370827260887,25.692583537473308,21.67882866032414,32.38330632046888,38.86703204102325
17614 Riosucio,65.73375040886441,63.81716570990265,61.905077384010546,63.97247338297533,61.09348229995878,79.84410114815805,99.568555019252
17616 Risaralda,13.506242327944456,13.4730909186079,13.222622243196076,13.151425853886657,12.835734965223894,17.412711693214757,19.603474444417287
17653 Salamina,26.187330947251095,21.985925573931908,20.29237045992119,21.334055905413635,19.191858731734396,29.981984511105033,36.278806120966806
17662 Samaná,30.666189094925485,28.608701420678415,28.267895351444807,27.956442355396472,25.397406509407425,35.30367849075422,41.5264479836799
17665 San José,3.319214440971106,3.3189212042633276,3.2467542544939025,3.1566250034323637,3.092580801871071,5.794768892652261,5.627418347812366
17777 Supía,35.70158768953514,35.39362000881284,35.171839809222256,42.448563103042666,34.51427859599759,45.30050541750525,50.37533181432397
17867 Victoria,12.526711084054385,12.304046607295687,11.536380889193289,11.334338701820409,11.318836423054297,13.00166119460202,16.63497625964655
17873 Villamaría,78.21834905023765,76.0610477989897,72.73416894776625,72.48839199283366,73.67471218795629,85.18575654486175,114.07089601249858
17877 Viterbo,12.605133387326676,12.265411861110886,13.677599479050373,12.187015010159486,11.52309037324396,15.190639907908096,20.91248039781567
18001 Florencia,257.0699346518746,275.07690619831936,243.15445537207773,247.334546651274,279.80333787281626,385.2721549754723,375.2531914331459
18029 Albania,1.5245130980438542,1.4560254219520072,0.6926059137134282,0.6615712157560104,2.117415133305821,3.3891542888269734,4.543331505692434
18094 Belén De Los Andaquíes,12.705371017970913,12.73501646852907,12.08334478678306,11.519745524317509,11.468021101962707,15.204896665478847,18.51403554773958
18150 Cartagena Del Chairá,43.51395900863973,49.498385949066225,50.61818052418611,51.16524608259368,48.46648127912157,66.77426888057552,73.61690107372334
18205 Curillo,6.93250310036573,4.549672163309209,6.483458057509027,14.145639489785983,3.9486986455957087,12.829053237158814,13.20709081869359
18247 El Doncello,28.754162132872406,20.88042542877482,26.942859117794377,22.353872363504333,20.0558890967208,32.807033245623934,35.856028910145234
18256 El Paujíl,19.64629546404548,17.186153269217787,17.865033968504747,18.06405198984076,17.818951045133957,27.277036777544726,34.252862027344314
18410 La Montañita,16.23200077815076,14.376969526431482,14.237002647425472,16.06325629924888,15.491953423416648,28.956164653050717,32.264709563464685
18460 Milán,11.972416591270784,12.04598197911297,11.958591711157899,11.894091016893736,11.76773653133191,14.431715798381312,14.558592407383095
18479 Morelia,0.252668908429166,0.25900938413175995,0.2503536829219847,0.2443267903310779,0.23978998688331885,1.5689328925279875,4.847051101174133
18592 Puerto Rico,41.013808593180656,37.91375606385543,35.753506327256446,38.57874008859894,35.32155580670858,52.30491783291781,57.31871780112755
18610 San José Del Fragua,14.91210275813421,16.187293955639635,13.79921183336825,13.34341805748448,15.867821920731378,17.107185616621102,30.6226851242848
18753 San Vicente Del Caguán,95.58110823755807,80.98406428459296,79.10100508302415,86.75277095288811,85.12673347862425,105.69010027948279,118.71972597920774
18756 Solano,12.418411982899618,12.516817584574182,12.421266006494879,13.168018619274276,12.934865909681049,18.809215633664763,23.093018318489555
18785 Solita,3.6536067515477444,3.7027389106746305,2.2296306684336535,7.1417342322998225,2.237885922000912,7.753614078769299,8.722194232017884
18860 Valparaíso,6.960618390630699,3.908001612901933,3.7432419365538583,3.697195578861569,3.6017070538883713,10.364752714164972,12.576052458410981
19001 Popayán,383.29203507685804,367.7058614075761,362.7685669241595,367.4219890192498,367.24910006048356,449.93626570526015,580.7173512445124
19022 Almaguer,33.45886465316035,29.280447594079696,28.884262317156367,30.643772491697277,30.205351223061495,45.47649901531603,44.524289521524615
19050 Argelia,40.3392155173798,39.88199855876395,39.673499989366064,39.81433401561877,45.53647967754323,57.22393899350094,67.18585002305096
19075 Balboa,30.678175698190877,28.58668273302222,30.336658459706157,30.368683054751884,29.52693266909794,42.26430766887825,49.67094817888658
19100 Bolívar,67.19705452759833,62.524434610224745,59.797202440184954,63.87662192178601,60.122841110731365,82.56680698388836,93.88060273127908
19110 Buenos Aires,37.199298280797635,38.59183401282469,36.602284457505675,39.94706232105447,40.10810589331424,56.92692011148821,65.04048100284666
19130 Cajibío,66.17648689181176,63.32593394304878,60.18718565267385,68.67120148545546,65.56241242585108,89.97018684943873,102.69656519784917
19137 Caldono,52.950201431179984,53.04603616921407,50.78142676280379,57.76862305438934,56.532852896064405,79.32807121247981,86.148170496295
19142 Caloto,34.67607828999078,34.498822913680414,34.32091415711808,38.45160356823132,41.407092985784146,46.275133331388346,56.49481160793615
19212 Corinto,56.905334255956696,46.444164772388675,46.23791259034945,50.72286099235917,47.95432919909969,53.30989629266598,56.52176677918932
19256 El Tambo,82.42714507569393,79.55735323430208,76.36053918860962,83.64525189623787,77.71863264066852,107.90402693060827,123.11745237300093
19290 Florencia,1.366337821172015,0.9513767501428396,0.9251847617946225,1.560676198986466,2.038471247289923,3.365856082118536,6.097363937346672
19300 Guachené,10.512761986974539,9.984974760039217,11.12919674214695,12.926609722682892,16.04579407951444,16.792248125115883,23.019866694727547
19318 Guapi,41.283345914746555,39.202035223739706,38.823221728150074,41.22499019206577,40.55060270853626,56.69623778248471,58.46262500528005
19355 Inzá,42.75004911757869,39.69747251516106,39.21977587491026,45.4197956051229,44.279296776189156,61.33257679659656,65.98554443643158
19364 Jambaló,17.47517849322504,15.898310590238053,17.085273391256194,21.656904502953502,20.72001644533626,30.557872335988762,35.8395670755512
19392 La Sierra,14.688061726826781,13.833350582341371,12.876416655126091,14.363750268250365,12.60842312953173,18.408624704202047,21.39743132686299
19397 La Vega,38.19096860045701,37.677926722958404,37.50099563951124,43.371081092522246,37.80454030083477,54.83181978240014,60.818943512714014
19418 López De Micay,21.134469403508586,21.35814571697499,19.181121496250572,25.621195256746205,23.025333512387434,41.693946773285404,45.20648625195181
19450 Mercaderes,31.932656514761604,29.851628407641865,31.57341909824217,31.646570920660775,31.973591695741284,46.37561276786794,53.90636184175949
19455 Miranda,35.6391793780365,36.373721106103716,32.69416128816181,33.8626116452733,36.85452557574563,40.86296376803985,53.59851456694471
19473 Morales,50.83472387162069,50.06903111197213,49.593600544807515,55.610134871349224,52.690344519290505,74.98664533034146,85.84180304902273
19513 Padilla,9.146391210619075,9.016829331419263,8.039100941831961,11.03002072618289,9.531141627214277,11.882726005210614,13.141272184000153
19517 Páez,68.72807534389793,64.37157870899175,59.7734585408285,66.10549710980779,63.88755710790816,88.68025996329882,97.16577304785264
19532 Patía,56.83868685343682,50.94599034786001,50.04670939088502,60.132629034945325,52.08002893553866,69.43695781707422,79.36701491061216
19533 Piamonte,10.079185084914405,10.168668827918008,10.106281393085618,10.051767252654585,9.927741245574424,10.55999038584862,14.294599041699916
19548 Piendamó - Tunía,48.82517285881972,48.4178336616598,47.764431064425864,50.75430367643267,49.94649665233271,63.599473986704496,77.72276452646778
19573 Puerto Tejada,73.6759916788958,74.42425105443017,77.86870896434533,84.99495695961303,80.3671704789047,73.94024671363017,83.87424326496424
19585 Puracé,17.799881404644424,17.61361666939331,17.322647831059182,17.26322284297938,17.895985907252417,29.093037786754458,35.25559408026789
19622 Rosas,13.682900476502653,13.598904154904234,13.457330839875711,13.48641100007005,13.219569902985402,18.353333627143005,24.06795412845183
19693 San Sebastián,12.493130306450762,12.184735703516905,11.94047502094827,12.720612196894782,12.543777803925833,18.753391899072344,23.846108949806787
19698 Santander De Quilichao,132.20628071687523,129.7609028756321,123.04036051089773,133.96680512129856,151.82895729753335,155.09353813562424,199.52437633174068
19701 Santa Rosa,1.9320474305938653,1.9920561893092077,1.8000607658824082,3.924612747356203,1.8863869910588118,10.335027933750409,9.145351644698406
19743 Silvia,48.168352764935385,45.84164486566988,45.468655946249264,48.750723259100546,46.35132139419275,62.48495735527733,76.48188139412377
19760 Sotará - Paispamba,12.558307196493317,12.399287613978583,12.219078792050688,12.598399667699876,13.079312372171534,20.856507715187163,27.561895487505364
19780 Suárez,43.06844269875055,42.252104507331524,41.82805734023809,43.71862373452623,43.334104861155396,57.079307782680466,64.1068762437514
19785 Sucre,13.283960443503323,14.32528698507174,15.489782271984314,15.38473343601738,15.066902862574592,21.221597105071258,23.175919035788713
19807 Timbío,48.22179136374748,46.48879738942746,45.82812953275585,46.695232253514604,46.13776419208966,59.24315916166471,72.50296873391903
19809 Timbiquí,38.90016774249309,37.7682904882918,37.17377156040996,41.751853519086154,38.346187310147954,53.80588557696671,57.747153501861014
19821 Toribío,42.41067106249698,40.003816939483244,41.40128961052109,47.44170676449818,44.78811273829345,57.57541150108091,69.22382681773813
19824 Totoró,35.86222577380498,34.778054549197876,34.618122251243406,37.16752039612111,35.28001299416874,49.20761951523301,53.208550326901566
19845 Villa Rica,21.797318546875264,23.354370457612724,21.55798726276643,22.683041710801444,24.642865086477116,30.516496554810818,33.622707194153314
20001 Valledupar,639.7851521345646,623.5550997273898,625.6015702412833,709.3829989720052,700.0929516515852,884.774201955186,1124.6555072257313
20011 Aguachica,140.25808197971054,138.95521586295052,141.75194796646923,159.65926539084214,150.1734775716512,196.1136589585253,240.78882246902174
20013 Agustín Codazzi,85.02597625944712,80.47323515786098,78.14396908100238,88.15686893668219,86.22107181364487,116.82686176189637,134.58722685685427
20032 Astrea,24.034632685633145,20.277216329995255,20.106339201895704,25.948129504384767,27.908645151725466,40.92366919334534,45.270197793597546
20045 Becerril,24.131936576183705,24.178345735107886,23.95367479331431,30.28303944525198,30.437742220469787,38.724263864120466,43.666717684720474
20060 Bosconia,49.94540176110182,47.72317301574212,49.11795200986716,57.57044603271129,57.53347368842561,75.52995566806162,94.33520720658368
20175 Chimichagua,42.05294920253819,42.01047976478344,41.2497345605613,48.75406909803303,47.48921421089013,65.94000199276152,75.615954384247
20178 Chiriguaná,36.526563545613605,36.613091766266656,39.99108527532969,39.416388171686854,37.71014042774319,54.508818928735195,68.27040776667275
20228 Curumaní,47.051216809328416,47.052349233300994,47.67724170312661,47.2972702518299,46.592789343496435,68.28932714623863,80.20142111141703
20238 El Copey,38.62291221901797,36.880309837341876,36.21699129546146,41.65365598475211,41.41533308034571,56.283897354054915,65.57890343804272
20250 El Paso,42.75053088913165,42.639899502764955,43.3905662674037,47.60019660984629,47.25084302115911,63.94257397123704,78.07968102637142
20295 Gamarra,14.787853771131058,14.471196413458712,14.31456235463079,16.277891015738472,15.971658090863887,29.493311412034465,33.95243735378947
20310 González,1.6578172484138496,0.7146077097644845,0.6922650947266769,1.6985166753745453,0.7052086418810588,5.718630340340425,7.975865938053359
20383 La Gloria,16.643024488722297,17.087043155580208,17.12575903110413,18.069817121537994,19.686026448327247,31.677242950639922,36.61899673993387
20400 La Jagua De Ibirico,49.53901943737144,48.96756219431842,48.72348914409408,51.292479173386425,55.619337228417315,68.86646669527772,88.54159348825665
20443 Manaure Balcón Del Cesar,10.816172648566125,10.81386220197448,10.86649309991835,11.05630138949022,11.000850251552224,14.538568613809204,18.121493229131254
