loc,year,orphans,children,orphan_rate
23,2007,2463.244404737215,581302.4853633995,423.74572047413926
25,2007,2840.453877873295,680723.3899900707,417.2699101634699
27,2007,562.1872487576447,188645.3838238813,298.01272491379956
41,2007,1642.6120407564833,360622.7587279533,455.49317146554176
44,2007,974.2400000508582,305297.33346296824,319.11186023150475
47,2007,1789.7977230774286,442916.5018856611,404.0937096399865
50,2007,1377.1432613166517,308031.4021305552,447.0788535816121
52,2007,2202.9915399812485,526437.0323935832,418.4719927404752
54,2007,2074.0426382512146,467384.8351323206,443.7547995462959
63,2007,881.9279656608393,150105.7788403194,587.53765009875
66,2007,1613.7264262957776,271977.0985907214,593.3317307440497
68,2007,2754.7797722815376,627535.7475823875,438.98372051225175
70,2007,1194.9043370569586,297641.77806566237,401.4571962385443
73,2007,2001.2773304175107,438608.3724092113,456.27887115441695
76,2007,7205.8601693207365,1373025.031180334,524.816373021703
81,2007,451.7831141899356,91809.55494736842,492.087250013279
85,2007,457.37087969641397,135076.26346222355,338.60196304906356
86,2007,394.80969447810867,115240.08004820652,342.5975531368551
88,2007,87.96986656084192,20179.721077219016,435.9320241554356
91,2007,71.58003661529192,28886.265227086024,247.79955474539116
94,2007,38.494803450227124,16861.098039215685,228.30543634047785
95,2007,138.23063967615604,31609.62035154849,437.30559917776554
97,2007,26.77957775476948,15539.98820058997,172.32688602525965
99,2007,135.27606198860576,40346.57789599392,335.2850949027763
5,2008,8848.574574248574,1842422.1374788885,480.26857657912643
8,2008,3258.719085314004,763970.3458423158,426.5504679662798
11,2008,9819.894915563234,2184265.2523937975,449.57428612671174
13,2008,2620.6595635364392,690111.6869778536,379.74426646980385
15,2008,1338.2704865873634,370884.495467741,360.8321466497551
17,2008,1530.4496846249394,289478.12092786405,528.6926969538804
18,2008,556.0512552316015,159770.25673835402,348.03177173471823
19,2008,1836.8975708805085,478460.1818471805,383.9185872874184
20,2008,1331.601622792319,401963.7873993307,331.27402630163795
23,2008,2310.3507435994306,581981.3783659517,396.9801834701788
25,2008,2760.6978565082673,684603.8078778235,403.2548204874943
27,2008,510.48068261633426,191636.3664861102,266.37985888410896
41,2008,1520.1602523972958,360990.52934894187,421.10807038039314
44,2008,920.5358085649275,310447.1810237346,296.5193001686653
47,2008,1657.7765370882526,446943.19232954097,370.914372461442
50,2008,1346.3723708359162,311054.49861560843,432.8413113548059
52,2008,2061.7262861880554,521940.0561229352,395.01208270982875
54,2008,2025.11000617848,466962.55002727406,433.6771773368547
63,2008,810.1655401018711,147192.12883182446,550.4136304921116
66,2008,1552.2584362262248,268121.1779599994,578.9391379064447
68,2008,2710.0378631003255,625095.4683443386,433.5398351676228
70,2008,1135.8699899451283,297862.33726912685,381.34058852792737
73,2008,1879.8127526675419,433148.77400368673,433.98778098620267
76,2008,6693.839563535936,1364745.0096370126,490.48280200829066
81,2008,431.27201049440623,91192.92067368422,472.9226866607635
85,2008,450.8087242275221,135724.3991943219,332.1500974795856
86,2008,359.6968052501991,116328.58120579747,309.20759242636825
88,2008,85.92048803685742,19707.391591096457,435.9810258993137
91,2008,70.53528986371943,29295.909165590892,240.76839351538433
94,2008,28.072794705940705,17549.41176470588,159.96430582590065
95,2008,131.0550483525097,31397.768384551,417.40243047653723
97,2008,24.71465044937965,16396.68377581121,150.72956694962497
99,2008,124.01211623414517,41475.85821300619,298.998312698583
5,2009,9752.840582121886,1828016.6277445029,533.5203429826249
8,2009,3418.7514760150852,765373.9528080393,446.6772697806362
11,2009,9871.210652318316,2153223.806011081,458.43867343288673
13,2009,2915.572317399762,690307.6121731462,422.35841905629525
15,2009,1393.7089756238563,367692.21778541384,379.0422827053763
17,2009,1502.372141593558,282913.9952963563,531.0349316652937
18,2009,590.9604370700415,158971.89781340733,371.73893323188423
19,2009,2067.9501707542117,476071.3949117619,434.3781611028108
20,2009,1513.6615126912343,404205.01231015334,374.4786597375928
23,2009,2635.2722523106904,582330.0907982328,452.5392546173208
25,2009,2906.0816684230567,689392.4167701837,421.5424477742449
27,2009,656.4967680322534,194574.26406926406,337.4016451623609
41,2009,1676.4547235349837,361251.33819976565,464.0687926276784
44,2009,1119.4299273485396,315756.98750929366,354.52261442530755
47,2009,1891.571948697227,450681.3209095356,419.7138556529878
50,2009,1367.7748930916757,313677.3390116852,436.0451722145994
52,2009,2316.930624113453,516949.2810594028,448.19302569979084
54,2009,2203.8168870104014,466065.03281154437,472.85608914186133
63,2009,846.707558338786,144190.58869930342,587.2141628497814
66,2009,1521.548033195089,264134.35899131506,576.050779234336
68,2009,2794.5379165449594,622185.3171225999,449.1488049683923
70,2009,1276.79006069008,297966.3535181552,428.5014215916445
73,2009,1967.9481908793057,427437.2327335336,460.4063568103188
76,2009,6978.391510716264,1355798.5837457054,514.7070954622811
81,2009,433.2115879910317,90586.50871578947,478.22969902749077
85,2009,470.85859658335664,136288.38798607877,345.4869512664958
86,2009,407.0154316499472,117297.87869081221,346.9930029364019
88,2009,83.9743215059298,19239.217917010166,436.47471465918954
91,2009,85.49775115866014,29752.391620701794,287.36429746094956
94,2009,39.89574967725428,18232.254901960783,218.81961332694894
95,2009,167.9207098287564,31221.277053688867,537.8406192033589
97,2009,38.885089124473815,17251.001179941002,225.4077239858307
99,2009,149.93394373802658,42576.03083270003,352.15575713758534
5,2010,9278.892594953146,1812040.757254153,512.0686473417832
8,2010,3328.8030637740258,766103.7704835387,434.51072713987537
11,2010,9838.979325676339,2116858.1565141343,464.79162032652914
13,2010,2825.319979827928,689916.051674825,409.51648725511507
15,2010,1370.795904978943,364656.8871378636,375.91389421933354
17,2010,1455.150940524829,276531.230907361,526.2157680165644
18,2010,607.2533584971793,158093.70808602482,384.10975733882435
19,2010,1965.3944908839771,473414.90114058607,415.15264647327405
20,2010,1442.1924706717202,406383.67489795166,354.8844502756844
23,2010,2560.1239081833046,582393.6027227475,439.58654357027154
25,2010,2968.7391164790793,695337.3802975476,426.9494493750216
27,2010,607.806744405491,197452.91250625422,307.82364093324736
41,2010,1562.7442115756685,361471.0765115146,432.3289782013548
44,2010,1063.646522439668,321053.99792965397,331.2983265427902
47,2010,1802.269634600198,454003.2689867925,396.97283207285193
50,2010,1445.3586230135445,315962.19142146513,457.44670161676595
52,2010,2216.591559689395,511725.6109196315,433.16017654576984
54,2010,2105.252770362125,464600.01672810223,453.1323061906349
63,2010,807.0021496018671,141227.56095725833,571.4197314829373
66,2010,1458.6639736767818,260183.01689958706,560.6299715710218
68,2010,2754.379164787128,618791.9520494173,445.12200840116304
70,2010,1230.5430974984358,297951.2425139727,413.0014988746786
73,2010,1939.4590605746957,421566.7818169909,460.05974479664934
76,2010,6649.202501445588,1346707.1050940875,493.737834774477
81,2010,431.53178769799007,89982.53035789474,479.57285262108553
85,2010,478.6406479946713,136793.2229590858,349.9008486245188
86,2010,412.4639692106479,118164.52424598014,349.0590529117115
88,2010,81.16465249967898,18786.01483924155,432.04827204829274
91,2010,77.4004633968308,30220.97335993428,256.1150578275058
94,2010,39.209401141987925,18909.607843137255,207.3517413330068
95,2010,138.18640758009147,31116.89333971063,444.08805876434104
97,2010,33.35560697145909,18109.402359882006,184.18944097985366
99,2010,135.97009050461614,43603.41797850396,311.83355986369696
5,2011,8625.855220628153,1794454.7987230765,480.69504045274704
8,2011,3172.9643050144423,766021.8798571134,414.2132735955659
11,2011,9564.470742716898,2075096.9207675988,460.9168201733395
13,2011,2653.098101113912,688961.888793425,385.0863370338622
15,2011,1319.2770246964035,361723.09861366195,364.7201491286173
17,2011,1382.6754640312133,270385.8291813516,511.37127571276426
18,2011,567.1037200017037,157115.31832780904,360.9474404134709
19,2011,1861.496884856707,470438.59811367927,395.69391038931826
20,2011,1363.2520836191197,408434.7968410988,333.77471610223546
23,2011,2365.418424787312,582191.2567152443,406.2957657820448
25,2011,2919.979017305864,702346.922098371,415.7459690407657
27,2011,582.2555852897001,200254.07309273642,290.7584231857602
41,2011,1481.1817344375604,361656.4496230934,409.5549065919327
44,2011,990.3258169247845,326155.621309694,303.63597994971917
47,2011,1742.3400876057558,456791.8458807379,381.4297701059789
50,2011,1391.2119312691214,317864.9633957483,437.67388403138807
52,2011,2074.5782433641502,506244.4486658196,409.79772693440714
54,2011,1966.6376675546044,462437.2923120155,425.27661593253936
63,2011,792.9149232545444,138266.38411689037,573.4690527411307
66,2011,1335.6748643009348,256190.01861893636,521.3610083254852
68,2011,2578.7134180382895,614848.536506101,419.40628706574165
70,2011,1151.39860148832,297779.1398748936,386.66194078338026
73,2011,1811.3449726364386,415509.39202200825,435.9335811452602
76,2011,6518.110597845671,1337074.1597104897,487.4905816186745
81,2011,380.40836693278726,89353.64109473684,425.7334813356523
85,2011,463.99156793617504,137190.68732016115,338.20923052405186
86,2011,397.9951635126378,118868.99153214297,334.8183225774379
88,2011,78.57087913672542,18354.15636163781,428.0822152139181
91,2011,70.45463069766619,30700.811876540312,229.48784214890202
94,2011,35.74554495261204,19541.745098039217,182.91889886640004
95,2011,115.22615346058066,31024.963171110845,371.39819578536833
97,2011,31.902473190078904,18926.0802359882,168.5635524751497
99,2011,121.19587149687185,44572.56323960482,271.9068922407936
5,2012,8304.996329285099,1775592.7069895817,467.7309326960323
8,2012,3210.291684615541,765269.7495402757,419.4980510524656
11,2012,9233.475157967847,2028776.1494384632,455.1253799254069
13,2012,2655.953867540636,687475.0100839956,386.3346054158582
15,2012,1266.6255415629712,358795.35019847145,353.02172697118954
17,2012,1330.1828080805808,264421.6417860445,503.0536831614153
18,2012,563.7609671294224,156030.04136796936,361.31565574599284
19,2012,1840.5562483280341,467027.04185597406,394.10057306609696
20,2012,1349.2647981801776,410473.4513018056,328.7093949440628
23,2012,2327.7417303310544,581750.8004851101,400.12694926934313
25,2012,2886.077629887606,710368.0787034536,406.27918348403324
27,2012,595.1213371557059,202928.31788814202,293.2667768348369
41,2012,1476.9633414957273,361777.2950447415,408.2520826280901
44,2012,1002.150198841965,330962.9386445525,302.7983141998428
47,2012,1790.1453994924946,459047.7939579947,389.96928490986323
50,2012,1357.859107733574,319411.0567835187,425.1133700277211
52,2012,2049.5654645758414,500452.4451000636,409.54250191864656
54,2012,1974.6907208335224,459752.7880060168,429.51141838593475
63,2012,747.3362965701563,135242.10701196574,552.5914325662159
66,2012,1319.0329591094699,251996.02263075137,523.4340388944324
68,2012,2540.9449305994103,610472.0249033868,416.226268681442
70,2012,1171.444392959333,297463.4259910427,393.8112354675186
73,2012,1763.8358708897883,409235.6019612797,431.00743494371625
76,2012,6182.959595313699,1326152.5456408514,466.2329093012326
81,2012,372.894890420259,88751.8854736842,420.1543307277973
85,2012,452.1876369590361,137482.53640623717,328.9055095862501
86,2012,390.7028434603061,119330.46046747646,327.41249964990476
88,2012,72.1570711760063,17968.623797746633,401.5726078312976
91,2012,71.82167851981534,31154.553104095765,230.53348985568735
94,2012,36.15271047662178,20133.774509803923,179.56250805837527
95,2012,122.92727410784508,30987.338514887004,396.7016207241809
97,2012,32.07071777911328,19697.253097345132,162.81822455454915
99,2012,126.80770936876412,45458.75550971664,278.9511238196115
5,2013,7957.151777276675,1756385.4123985542,453.0413268697235
8,2013,3256.3547505598153,764073.9673943834,426.18318245608015
11,2013,8656.37753339978,1979678.0738230757,437.2618784771873
13,2013,2857.3251718979836,685638.7594198311,416.7391549328067
15,2013,1249.3248885495748,355895.3381124474,351.03716029987515
17,2013,1295.1796843808556,258752.33941278158,500.5480094673407
18,2013,598.9052238858319,154820.44646573655,386.83858466870925
19,2013,1975.9324746584734,463227.25421361637,426.5579057978475
20,2013,1488.5044229782134,412591.1152410547,360.76986827711033
23,2013,2577.9697476955166,581152.0869200168,443.5964019949083
25,2013,2895.9413550380227,719666.0672244818,402.40070873519545
27,2013,675.8407867491809,205453.62346363853,328.95053168472936
41,2013,1551.2220402136347,361911.225169271,428.6194879664498
44,2013,1178.5839353260142,335458.3129653989,351.3354386443779
47,2013,1925.3752088574574,460860.6081296451,417.77821208703267
50,2013,1380.895450541495,320652.98869022477,430.6510462235377
52,2013,2188.0078676580347,494371.25102445995,442.5839615721867
54,2013,2035.1782494138022,456817.6439823462,445.5121811127882
63,2013,720.5569023428005,132234.64122230044,544.9078211899619
66,2013,1250.7655092140865,247705.7696512807,504.9399983597111
68,2013,2623.237283245531,605895.0249033868,432.95243819898013
70,2013,1289.20861561286,297034.9689454788,434.0258725057709
73,2013,1769.6359643565916,402780.3691154591,439.35506793512974
76,2013,6083.455381114767,1314109.8640088239,462.9335451875063
81,2013,435.0392607813063,88242.48538947369,493.00431516767037
85,2013,467.26467888243496,137676.57441560933,339.39301647053327
86,2013,441.94611601977766,119564.35038533507,369.63034097995126
88,2013,72.33819987008853,17610.720802418247,410.7622889584127
91,2013,84.15864157480267,31611.646403004343,266.22669538276347
94,2013,44.54241111304392,20654.235294117647,215.6575175926734
95,2013,130.5724758268036,30957.639842161905,421.7778761318039
97,2013,38.22415707316456,20398.84483775811,187.38392971356853
99,2013,166.2292970538974,46234.075127564865,359.5384931898229
5,2014,7403.779974702251,1737567.3379133553,426.1003192885434
8,2014,3081.3289387496484,762476.4533241788,404.12119289926096
11,2014,8327.950705727964,1928584.4425731546,431.8167523231004
13,2014,2570.1190576480235,683509.65570842335,376.0179591002594
15,2014,1116.529253648349,353071.81998341135,316.2328994992599
17,2014,1236.5646659294237,253566.4437103842,487.6688917646335
18,2014,523.3802345010971,153549.66694930498,340.8540343326783
19,2014,1776.2665667516342,459287.67540282605,386.74379084823676
20,2014,1327.6312809937485,414750.88622071856,320.10330178950386
23,2014,2286.851001188377,580517.290173187,393.9333142870104
25,2014,2793.1547704194973,730591.2335428603,382.31430137405783
27,2014,611.7763586684428,207818.1504057082,294.38061953400916
41,2014,1388.8275421325484,362136.12397996744,383.50980478527885
44,2014,1029.457301041348,339573.2782613669,303.1620468819643
47,2014,1749.113491083583,462134.5287740836,378.4857832898793
50,2014,1286.1176077827918,321653.35510817025,399.8458549733695
52,2014,1949.6663653938283,488360.67990787805,399.22672844210217
54,2014,1854.6165304563751,453561.2852868737,408.9009777991404
63,2014,700.2842233193707,129426.16951044877,541.0684917649793
66,2014,1185.609864459144,243691.58406442415,486.52064412109826
68,2014,2451.1790057986263,601150.8610595502,407.7477326537193
70,2014,1117.4791926190474,296512.03627345746,376.87481650439815
73,2014,1599.2332625319245,396244.49268730875,403.5975999782384
76,2014,5547.820248315632,1302005.1100758766,426.098193116333
81,2014,394.2574745490989,87801.22997894736,449.0341133531187
85,2014,443.3521006695375,137816.55668521006,321.6972701489039
86,2014,407.06147701603805,119653.2894611652,340.20082427249474
88,2014,65.83143737722666,17299.239901071724,380.5452595240804
91,2014,76.34826004589425,32048.317451003404,238.22860642409125
94,2014,40.281577945687445,21166.91176470588,190.30446384178597
95,2014,99.93374472576207,30962.592610307307,322.7563853696624
97,2014,30.32182500130261,21018.182890855456,144.26473096537265
99,2014,134.84262997545886,46926.89132558897,287.3461807642262
5,2015,8000.800829189524,1720130.7524240685,465.1274804496411
8,2015,3396.27936107146,760991.0345837515,446.29689532796715
11,2015,8738.88297637337,1876969.430205126,465.58472587474876
13,2015,2834.31273622121,681416.1954395921,415.9444338408703
15,2015,1207.6734082859216,350431.80425380653,344.62437302387156
17,2015,1279.6265390039966,248991.69776074402,513.9233759647637
18,2015,575.6261935224726,152193.09769007427,378.22095893906874
19,2015,1966.6162309293272,455424.91829679377,431.82007657466653
20,2015,1504.6645981495246,417104.12061008345,360.74076562674685
23,2015,2508.817475647473,580021.731510172,432.53853077459655
25,2015,3101.9830458856786,743696.0152222051,417.1036259968198
27,2015,674.4936399244428,210066.46642302422,321.08582174471013
41,2015,1574.5442933413876,362550.6816565225,434.2963268327537
44,2015,1170.9206231107648,343464.4625336002,340.91463625475274
47,2015,1863.4707108371297,463100.4889385069,402.39014109194164
50,2015,1413.8714948895076,322548.0010324276,438.34452247848935
52,2015,2139.6213599399275,482700.79305908515,443.26037800356926
54,2015,1940.934049053852,450442.42251681903,430.8950383067837
63,2015,726.6350152064745,126993.2893619087,572.1837892832996
66,2015,1256.4926685200612,240161.4481623536,523.186663860658
68,2015,2623.7373401824575,596524.7043057542,439.8371636990305
70,2015,1274.717290150943,295973.5188214828,430.68626383422907
73,2015,1703.2444368895958,389739.1296259907,437.02166588304783
76,2015,5773.537440803988,1290676.625659379,447.326412055724
81,2015,370.3868897441239,87542.97456842105,423.0915062803129
85,2015,484.5468985771093,137989.26280452716,351.14826235683915
86,2015,430.33447509100125,119675.29980019663,359.5850403629356
88,2015,70.04733072702588,17042.947787853805,411.0047839080239
91,2015,105.1336645747468,32461.566248092946,323.8712013192623
94,2015,43.481048702816075,21622.303921568626,201.09350446898017
95,2015,101.75147137295473,31029.103910080114,327.9226872545931
97,2015,36.983458437847204,21588.97286135693,171.30716998605132
99,2015,160.39496662856322,47522.13060471176,337.5163625611101
5,2016,7755.070195693124,1706403.949649177,454.4686032452928
8,2016,3206.6672545265733,761614.2984390979,421.03558994343024
11,2016,8296.152305141553,1829616.4167016072,453.43670014164377
13,2016,2720.7353771291787,680442.1868252371,399.8481325538337
15,2016,1161.597411171482,348211.3346762249,333.589775947863
17,2016,1212.1753728146173,245234.43584417674,494.29247921154104
18,2016,568.2554475652954,150777.68740204014,376.88298405192705
19,2016,1891.4258271276328,451857.15367306647,418.58932889577346
20,2016,1465.944696233582,420533.6598665097,348.5915245640308
23,2016,2422.120775130189,579994.2005744025,417.61120589333825
25,2016,3104.7896699507446,760244.6763287232,408.39347733995317
27,2016,666.8770683725975,212117.24599186407,314.39078197261534
41,2016,1531.7254156646834,363239.9370923758,421.6841980333096
44,2016,1161.7340186763456,348095.60775521875,333.73992454776345
47,2016,1797.8160627771597,464632.2644659397,386.93310823853693
50,2016,1361.2350994489836,323419.52245530055,420.88835241450784
52,2016,2045.2969533723488,477530.66193614993,428.30693741836063
54,2016,1923.1047806943168,449442.73230077524,427.8865008784568
63,2016,735.3456849480358,125083.32079318463,587.8846838131774
66,2016,1201.6618012952274,237390.13693074108,506.19702100168297
68,2016,2478.5025089576434,593131.9503879743,417.86696996114057
70,2016,1228.3831503856127,295812.87966835697,415.25681767568165
73,2016,1644.488087708828,383353.72670278564,428.97407098478544
76,2016,5463.5263545248845,1280975.6177451657,426.51290772747444
81,2016,369.0414654884544,87888.8188631579,419.89580729608923
85,2016,471.3838717740305,138310.12635992435,340.8166011990681
86,2016,414.79672441783055,119712.18784688084,346.49498257301985
88,2016,68.10809777224522,16825.796372629844,404.78379901848314
91,2016,77.23904556243151,32863.45698861636,235.0301904914827
94,2016,46.510790181335544,22050.71568627451,210.92644267453974
95,2016,103.81108870565292,31151.908645223008,333.2415033952401
97,2016,35.12339835905805,22049.653687315633,159.29229028782103
99,2016,155.2991597256907,48045.90663337314,323.23078199094374
5,2017,7669.917578633504,1697307.241895367,451.8874007789291
8,2017,3219.244327531657,764739.0697628639,420.9598351670334
11,2017,8111.046724458975,1788470.0432674054,453.51873546848344
13,2017,2764.7813650715098,680770.8805295228,406.1250920311081
15,2017,1098.1883935381693,346383.94416138396,317.0436771245123
17,2017,1158.4333467660415,242269.54724414725,478.15887714464986
18,2017,533.3205311512249,149300.1232559932,357.21372462418003
19,2017,1855.283219202647,448636.1120929711,413.53853806984125
20,2017,1475.6059317248696,425167.6354300739,347.0645008602867
23,2017,2382.4139723788167,580472.5019024581,410.42667216287094
25,2017,3146.056759415355,780693.2539499212,402.98244457703015
27,2017,630.4803652022575,213863.67573799734,294.804792364391
41,2017,1469.734061927029,364121.3708408075,403.63850617534644
44,2017,1175.2287525889055,353710.3390334573,332.25739338022044
47,2017,1782.759639912691,466903.87364492763,381.8258405087573
50,2017,1246.348924652184,324293.6121357173,384.327312660906
52,2017,1996.1831693426702,472875.1684482211,422.1374482177421
54,2017,1914.6168436519383,451120.9207068119,424.413223987071
63,2017,658.3975544010534,123735.07179437393,532.1026163828434
66,2017,1127.7095028298074,235327.9342091728,479.20766679039275
68,2017,2386.0122541467026,591354.5549158629,403.48251895788326
70,2017,1211.4665296076882,296079.8433948995,409.16886327580306
73,2017,1554.4474838378535,377084.9939365017,412.2273516138939
76,2017,5135.077575717516,1272566.9713355526,403.521204886237
81,2017,357.80753009175805,88949.94021052631,402.25719010591894
85,2017,458.81476808850897,138839.41300594667,330.4643531364234
86,2017,494.4219997485098,119822.95360121784,412.627117667282
88,2017,64.29196706685532,16652.111569112392,386.0889761638936
91,2017,77.3761533001284,33213.734890271095,232.96432501721833
94,2017,43.79492170321064,22468.166666666668,194.9198719812949
95,2017,113.13931133558586,31360.66088724142,360.7682623219677
97,2017,34.01669306550065,22416.535103244838,151.74822027056564
99,2017,156.32065565399603,48575.83052871567,321.8074790539852
5,2018,7972.238321652341,1698411.0456832123,469.393928043219
8,2018,3323.4503556079135,775865.3386787787,428.35401840059234
11,2018,7896.564346631813,1758545.1970624807,449.0396015878601
13,2018,2963.028911774846,684769.2400940569,432.704732964912
15,2018,1124.9385574115843,345501.20015996206,325.5961359586462
17,2018,1186.919318272185,240921.07099687765,492.6589913289765
18,2018,555.5122791070305,147381.4821809399,376.9213546278693
19,2018,1993.255825960389,446204.08766046225,446.7139322751233
20,2018,1664.7249418122904,434120.59877542016,383.4706177288509
23,2018,2564.6373051675773,582213.6966795274,440.49759045418875
25,2018,3281.777996504372,813659.6232130319,403.3354861022935
27,2018,735.9948908357538,214837.48482673106,342.5821575919781
41,2018,1522.0315921041442,365605.30129713926,416.3045740048336
