age,gender,year,loc,deaths,nb_c,orphans
35-39,Female,2012,47,36,1.5519204454475497,56
35-39,Male,2012,47,79,1.742469540090925,138
40-44,Female,2012,47,58,1.0931616238773842,63
40-44,Male,2012,47,98,1.5402544092734527,151
45-49,Female,2012,47,66,0.5815944406768104,38
45-49,Male,2012,47,96,1.0898167493065212,105
50-54,Male,2012,47,110,0.6567756486307864,72
50-66,Female,2012,47,369,0.089324053068046,33
55-59,Male,2012,47,161,0.3578078042517602,58
60-76,Male,2012,47,716,0.08343474245831742,60
10-14,Female,2012,50,17,0.01301534544735914,0
10-14,Male,2012,50,20,2.9265695580873795e-4,0
15-19,Female,2012,50,24,0.28369174495604754,7
15-19,Male,2012,50,71,0.06148229768862926,4
20-24,Female,2012,50,30,0.8248609124075902,25
20-24,Male,2012,50,103,0.3516071856457204,36
25-29,Female,2012,50,40,1.4152349142685885,57
25-29,Male,2012,50,122,0.8553953670532299,104
30-34,Female,2012,50,34,1.8337946833542669,62
30-34,Male,2012,50,110,1.3738432656559523,151
35-39,Female,2012,50,40,1.695377214470932,68
35-39,Male,2012,50,91,1.6508400410802015,150
40-44,Female,2012,50,46,1.1864531992689087,55
40-44,Male,2012,50,108,1.4927279483424427,161
45-49,Female,2012,50,66,0.6725100205087673,44
45-49,Male,2012,50,88,1.1022451425527817,97
50-54,Male,2012,50,125,0.701666765003868,88
50-66,Female,2012,50,320,0.11978641636921304,38
55-59,Male,2012,50,150,0.4193755139268656,63
60-76,Male,2012,50,714,0.11492843092126763,82
10-14,Female,2012,52,27,0.007926114436228964,0
10-14,Male,2012,52,30,2.2672234642717368e-4,0
15-19,Female,2012,52,40,0.19629964705218164,8
15-19,Male,2012,52,117,0.06470973035680512,8
20-24,Female,2012,52,43,0.5979158058273727,26
20-24,Male,2012,52,156,0.32373754531806914,51
25-29,Female,2012,52,44,0.9822346655801258,43
25-29,Male,2012,52,159,0.7381756119878297,117
30-34,Female,2012,52,35,1.2190497862555147,43
30-34,Male,2012,52,130,1.0927581520361391,142
35-39,Female,2012,52,65,1.133693082777792,74
35-39,Male,2012,52,118,1.212678622139761,143
40-44,Female,2012,52,65,0.8185790210991697,53
40-44,Male,2012,52,114,1.0405413470500942,119
45-49,Female,2012,52,88,0.47077098441036574,41
45-49,Male,2012,52,99,0.7174973030339448,71
50-54,Male,2012,52,102,0.43853208480055145,45
50-66,Female,2012,52,461,0.09402200567746012,43
55-59,Male,2012,52,160,0.23589420168819927,38
60-76,Male,2012,52,815,0.05520070097772054,45
10-14,Female,2012,54,9,0.007849163673287978,0
10-14,Male,2012,54,16,1.764070453241533e-4,0
15-19,Female,2012,54,27,0.23064390170841692,6
15-19,Male,2012,54,88,0.0529120509646914,5
20-24,Female,2012,54,30,0.6880895403854658,21
20-24,Male,2012,54,169,0.3331519633279965,56
25-29,Female,2012,54,36,1.2006786463510868,43
25-29,Male,2012,54,166,0.8100368726879469,134
30-34,Female,2012,54,49,1.5913295224394723,78
30-34,Male,2012,54,145,1.2849600821324523,186
35-39,Female,2012,54,49,1.5002866785729487,74
35-39,Male,2012,54,146,1.5381514589710508,225
40-44,Female,2012,54,59,1.0919847952779393,64
40-44,Male,2012,54,122,1.4065199506827653,172
45-49,Female,2012,54,75,0.6244085845229268,47
45-49,Male,2012,54,158,1.0373982011667315,164
50-54,Male,2012,54,197,0.6574239792164402,130
50-66,Female,2012,54,513,0.11663699238446745,60
55-59,Male,2012,54,223,0.3724603408879505,83
60-76,Male,2012,54,1058,0.09600185205503171,102
10-14,Female,2012,63,6,0.010360788069757529,0
10-14,Male,2012,63,7,4.449790439593027e-4,0
15-19,Female,2012,63,18,0.22574553900656893,4
15-19,Male,2012,63,38,0.0577388951536813,2
20-24,Female,2012,63,11,0.6822875453796826,8
20-24,Male,2012,63,71,0.3142495822202218,22
25-29,Female,2012,63,19,1.2163787798105845,23
25-29,Male,2012,63,53,0.773789387972648,41
30-34,Female,2012,63,22,1.625576999267435,36
30-34,Male,2012,63,73,1.291742156469882,94
35-39,Female,2012,63,25,1.4093308562190594,35
35-39,Male,2012,63,55,1.497043904984789,82
40-44,Female,2012,63,36,0.9612196220176671,35
40-44,Male,2012,63,66,1.30829719915149,86
45-49,Female,2012,63,57,0.5336232797904145,30
45-49,Male,2012,63,67,0.9231790652785675,62
50-54,Male,2012,63,97,0.572318542126571,56
50-66,Female,2012,63,281,0.08811436683134023,25
55-59,Male,2012,63,115,0.31352024931407485,36
60-76,Male,2012,63,589,0.0832209484592034,49
10-14,Female,2012,66,13,0.009093372772307097,0
10-14,Male,2012,66,19,2.409198437267255e-4,0
15-19,Female,2012,66,25,0.23070481037680646,6
15-19,Male,2012,66,77,0.05885135113399523,5
20-24,Female,2012,66,42,0.7013722139854022,29
20-24,Male,2012,66,98,0.3197858041539802,31
25-29,Female,2012,66,28,1.2054535235276285,34
25-29,Male,2012,66,122,0.7521216483696144,92
30-34,Female,2012,66,31,1.631232829182517,51
30-34,Male,2012,66,95,1.2220934398404113,116
35-39,Female,2012,66,45,1.471224749420711,66
35-39,Male,2012,66,85,1.4655322562424586,125
40-44,Female,2012,66,38,1.0377154553678871,39
40-44,Male,2012,66,94,1.3442988406443372,126
45-49,Female,2012,66,65,0.5782434555145857,38
45-49,Male,2012,66,95,0.966145141391525,92
50-54,Male,2012,66,155,0.6069365816340075,94
50-66,Female,2012,66,450,0.0976597036308619,44
55-59,Male,2012,66,175,0.34938471116249337,61
60-76,Male,2012,66,935,0.08560956971699754,80
10-14,Female,2012,68,18,0.007297321679665048,0
10-14,Male,2012,68,20,2.4086322999674267e-4,0
15-19,Female,2012,68,27,0.22239354724890234,6
15-19,Male,2012,68,106,0.05604649291060619,6
20-24,Female,2012,68,42,0.6810001546345015,29
20-24,Male,2012,68,177,0.3373582558716703,60
25-29,Female,2012,68,41,1.2145529899251,50
25-29,Male,2012,68,151,0.8005351157673166,121
30-34,Female,2012,68,50,1.6434852595561624,82
30-34,Male,2012,68,136,1.2771583684678993,174
35-39,Female,2012,68,77,1.5917756894810364,123
35-39,Male,2012,68,128,1.527325148642612,195
40-44,Female,2012,68,83,1.1474867954192804,95
40-44,Male,2012,68,149,1.3903066402927835,207
45-49,Female,2012,68,103,0.6538802774788138,67
45-49,Male,2012,68,195,1.003117205458658,196
50-54,Male,2012,68,240,0.6091902914390958,146
50-66,Female,2012,68,716,0.11073636285701008,79
55-59,Male,2012,68,325,0.3277891809359008,107
60-76,Male,2012,68,1579,0.0793914894196195,125
10-14,Female,2012,70,8,0.01158591529859211,0
10-14,Male,2012,70,12,1.1543023444543726e-4,0
15-19,Female,2012,70,18,0.2968345982303795,5
15-19,Male,2012,70,31,0.05431752277414669,2
20-24,Female,2012,70,16,0.852360283013564,14
20-24,Male,2012,70,68,0.3936180184130264,27
25-29,Female,2012,70,20,1.4095974629267631,28
25-29,Male,2012,70,54,0.9760219575226752,53
30-34,Female,2012,70,15,1.704318964024011,26
30-34,Male,2012,70,61,1.494812742585961,91
35-39,Female,2012,70,28,1.5015006082606035,42
35-39,Male,2012,70,50,1.6694050977929042,83
40-44,Female,2012,70,36,1.0284398311524925,37
40-44,Male,2012,70,63,1.4617076642837306,92
45-49,Female,2012,70,41,0.5311261219676962,22
45-49,Male,2012,70,49,1.0246338664375307,50
50-54,Male,2012,70,68,0.6144174805056652,42
50-66,Female,2012,70,251,0.08205013443321021,21
55-59,Male,2012,70,66,0.3306586632613502,22
60-76,Male,2012,70,428,0.07502864272478676,32
10-14,Female,2012,73,31,0.010753605944270099,0
10-14,Male,2012,73,20,2.7197616320064413e-4,0
15-19,Female,2012,73,28,0.2759100408758565,8
15-19,Male,2012,73,84,0.06773395732607194,6
20-24,Female,2012,73,42,0.7891461093985417,33
20-24,Male,2012,73,149,0.3740135474532005,56
25-29,Female,2012,73,40,1.3371225722223805,53
25-29,Male,2012,73,157,0.886865112539005,139
30-34,Female,2012,73,38,1.7356435826789076,66
30-34,Male,2012,73,97,1.4184026058975694,138
35-39,Female,2012,73,68,1.601835113453325,109
35-39,Male,2012,73,99,1.6711853591397836,165
40-44,Female,2012,73,73,1.167010440510696,85
40-44,Male,2012,73,134,1.5274306247795422,205
45-49,Female,2012,73,86,0.669663303278725,58
45-49,Male,2012,73,128,1.1271605668210836,144
50-54,Male,2012,73,174,0.721963998589579,126
50-66,Female,2012,73,565,0.11837090578949849,67
55-59,Male,2012,73,257,0.4074351674327249,105
60-76,Male,2012,73,1341,0.10875192876952258,146
10-14,Female,2012,76,50,0.008645270041357884,0
10-14,Male,2012,76,76,2.6809470128233605e-4,0
15-19,Female,2012,76,93,0.21604732292677745,20
15-19,Male,2012,76,712,0.062002986374673164,44
20-24,Female,2012,76,137,0.6556077386128459,90
20-24,Male,2012,76,872,0.3237750622382586,282
25-29,Female,2012,76,143,1.1133139922792046,159
25-29,Male,2012,76,772,0.7514455794179996,580
30-34,Female,2012,76,153,1.418739998210787,217
30-34,Male,2012,76,643,1.1641128844437643,749
35-39,Female,2012,76,181,1.2755684559114249,231
35-39,Male,2012,76,513,1.3387087447035162,687
40-44,Female,2012,76,249,0.8729795114796252,217
40-44,Male,2012,76,546,1.161540690703473,634
45-49,Female,2012,76,314,0.474647688234259,149
45-49,Male,2012,76,585,0.8113658732948871,475
50-54,Male,2012,76,611,0.48528263261713495,297
50-66,Female,2012,76,1825,0.07452187669174168,136
55-59,Male,2012,76,747,0.2605805550804918,195
60-76,Male,2012,76,3609,0.06422086609409186,232
10-14,Female,2012,81,6,0.02058056840025817,0
10-14,Male,2012,81,10,6.009303493045752e-4,0
15-19,Female,2012,81,14,0.353476125589773,5
15-19,Male,2012,81,27,0.07929191165250017,2
20-24,Female,2012,81,9,0.9894175075981392,9
20-24,Male,2012,81,55,0.4431847907761329,24
25-29,Female,2012,81,12,1.6673682242200918,20
25-29,Male,2012,81,45,1.0637318993306186,48
30-34,Female,2012,81,8,2.0834810505063452,17
30-34,Male,2012,81,29,1.6343825984995597,47
35-39,Female,2012,81,9,1.8743387144977175,17
35-39,Male,2012,81,25,1.9368003089047725,48
40-44,Female,2012,81,10,1.3070900962015426,13
40-44,Male,2012,81,27,1.7339201569492138,47
45-49,Female,2012,81,11,0.7666529027224652,8
45-49,Male,2012,81,25,1.2691625026923348,32
50-54,Male,2012,81,25,0.8522598471253183,21
50-66,Female,2012,81,71,0.15939834390615062,11
55-59,Male,2012,81,28,0.5265087462219592,15
60-76,Male,2012,81,148,0.15728050854151637,23
10-14,Female,2012,85,7,0.01333670759563086,0
10-14,Male,2012,85,7,1.5197413177501178e-4,0
15-19,Female,2012,85,10,0.28029506477399246,3
15-19,Male,2012,85,24,0.05491519816985607,1
20-24,Female,2012,85,7,0.7714395512773122,5
20-24,Male,2012,85,42,0.3472216199160865,15
25-29,Female,2012,85,17,1.2503742442924526,21
25-29,Male,2012,85,40,0.8157570121876062,33
30-34,Female,2012,85,6,1.5972667280877122,10
30-34,Male,2012,85,32,1.2596638732706662,40
35-39,Female,2012,85,6,1.453042056439771,9
35-39,Male,2012,85,30,1.4877047950019924,45
40-44,Female,2012,85,17,1.0183807691578062,17
40-44,Male,2012,85,34,1.3626838278874265,46
45-49,Female,2012,85,20,0.5760491169986746,12
45-49,Male,2012,85,40,0.9886745686367657,40
50-54,Male,2012,85,27,0.6337822786284573,17
50-66,Female,2012,85,83,0.1020833175795713,8
55-59,Male,2012,85,43,0.36488555156356844,16
60-76,Male,2012,85,198,0.086879222974057,17
10-14,Female,2012,86,3,0.013388404296302597,0
10-14,Male,2012,86,5,1.9317198217481485e-4,0
15-19,Female,2012,86,14,0.2655198939980718,4
15-19,Male,2012,86,23,0.06572564264540504,2
20-24,Female,2012,86,8,0.7771687024347866,6
20-24,Male,2012,86,53,0.3837117321920413,20
25-29,Female,2012,86,12,1.3113903580322892,16
25-29,Male,2012,86,61,0.885393141672988,54
30-34,Female,2012,86,13,1.6063635081154262,21
30-34,Male,2012,86,42,1.2946438056016538,54
35-39,Female,2012,86,15,1.3629145761668668,20
35-39,Male,2012,86,27,1.4438702477633265,39
40-44,Female,2012,86,15,0.9667538970380612,15
40-44,Male,2012,86,36,1.2466223396704736,45
45-49,Female,2012,86,15,0.5735825192531007,9
45-49,Male,2012,86,26,0.8783998389081689,23
50-54,Male,2012,86,32,0.5493561001038887,18
50-66,Female,2012,86,67,0.10301808641499823,7
55-59,Male,2012,86,25,0.32967918308049043,8
60-76,Male,2012,86,123,0.07828603422951914,10
10-14,Female,2012,88,0,0.0047277122769174874,0
10-14,Male,2012,88,0,0,0
15-19,Female,2012,88,1,0.1727183764174073,0
15-19,Male,2012,88,7,0.05188777181365901,0
20-24,Female,2012,88,1,0.5675933633070784,1
20-24,Male,2012,88,12,0.2966635421123336,4
25-29,Female,2012,88,1,1.0293627993245411,1
25-29,Male,2012,88,3,0.7039476034592671,2
30-34,Female,2012,88,3,1.4493802507121472,4
30-34,Male,2012,88,7,1.1415145768758395,8
35-39,Female,2012,88,1,1.4431415889394406,1
35-39,Male,2012,88,2,1.3445906283104794,3
40-44,Female,2012,88,2,1.1265536144248278,2
40-44,Male,2012,88,4,1.3190223011665532,5
45-49,Female,2012,88,2,0.6299388475127983,1
45-49,Male,2012,88,11,0.8846131417092199,10
50-54,Male,2012,88,9,0.45106595155574364,4
50-66,Female,2012,88,13,0.09127248238969243,1
55-59,Male,2012,88,15,0.19035931614088927,3
60-76,Male,2012,88,28,0.04748681736072788,1
10-14,Female,2012,91,0,0.014479537081550024,0
10-14,Male,2012,91,2,3.88114287696031e-4,0
15-19,Female,2012,91,2,0.3449103701071721,1
15-19,Male,2012,91,4,0.06693711017662327,0
20-24,Female,2012,91,1,0.9100519437065596,1
20-24,Male,2012,91,6,0.37699529957159894,2
25-29,Female,2012,91,0,1.4089508360227305,0
25-29,Male,2012,91,8,0.912564072377616,7
30-34,Female,2012,91,2,1.852045804040662,4
30-34,Male,2012,91,8,1.3755886681844034,11
35-39,Female,2012,91,0,1.8363961215901417,0
35-39,Male,2012,91,7,1.6924939468181064,12
40-44,Female,2012,91,5,1.3750086362940346,7
40-44,Male,2012,91,6,1.5973612834642175,10
45-49,Female,2012,91,5,0.802069763936421,4
45-49,Male,2012,91,2,1.271714480570007,3
50-54,Male,2012,91,5,0.8263258599416509,4
50-66,Female,2012,91,14,0.17146834074584888,2
55-59,Male,2012,91,7,0.5174945720508992,4
60-76,Male,2012,91,20,0.1922315521274631,4
10-14,Female,2012,94,0,0.028935700748944675,0
10-14,Male,2012,94,1,5.809731299927379e-4,0
15-19,Female,2012,94,0,0.32645849340473093,0
15-19,Male,2012,94,2,0.05170944356652105,0
20-24,Female,2012,94,0,0.8797877931135918,0
20-24,Male,2012,94,4,0.3173670022909406,1
25-29,Female,2012,94,5,1.3898354886130893,7
25-29,Male,2012,94,2,0.800904197462698,2
30-34,Female,2012,94,1,1.7423325407391912,2
30-34,Male,2012,94,5,1.2080891609986961,6
35-39,Female,2012,94,0,1.6632167160215845,0
35-39,Male,2012,94,1,1.5046144923302358,2
40-44,Female,2012,94,1,1.3179475038429584,1
40-44,Male,2012,94,1,1.567576601786928,2
45-49,Female,2012,94,2,0.8070574437237269,2
45-49,Male,2012,94,2,1.2300605046701476,2
50-54,Male,2012,94,2,0.8198011104010702,2
50-66,Female,2012,94,2,0.19264308094861338,0
55-59,Male,2012,94,1,0.5834194053956852,1
60-76,Male,2012,94,13,0.19232343319889875,3
10-14,Female,2012,95,0,0.021219019119818647,0
10-14,Male,2012,95,2,2.1685024639325905e-4,0
15-19,Female,2012,95,1,0.41162501037062643,0
15-19,Male,2012,95,9,0.06645181995986461,1
20-24,Female,2012,95,0,1.1475264937982823,0
20-24,Male,2012,95,11,0.4003648997785079,4
25-29,Female,2012,95,3,1.6838539304082105,5
25-29,Male,2012,95,14,0.8928072788832002,12
30-34,Female,2012,95,4,1.9168806303442798,8
30-34,Male,2012,95,7,1.3878695186043057,10
35-39,Female,2012,95,4,1.5911803135495473,6
35-39,Male,2012,95,6,1.5136939349021565,9
40-44,Female,2012,95,0,1.1843646007551352,0
40-44,Male,2012,95,14,1.2712996666632177,18
45-49,Female,2012,95,7,0.7504206375631487,5
45-49,Male,2012,95,14,0.939864161675061,13
50-54,Male,2012,95,14,0.6481103599498999,9
50-66,Female,2012,95,20,0.13580190678030576,3
55-59,Male,2012,95,10,0.36508064456023737,4
60-76,Male,2012,95,62,0.09658539576033856,6
10-14,Female,2012,97,1,0.01406991057305234,0
10-14,Male,2012,97,1,4.881268293016123e-4,0
15-19,Female,2012,97,2,0.3611417982627267,1
15-19,Male,2012,97,5,0.0576153045880636,0
20-24,Female,2012,97,1,1.1306073996271377,1
20-24,Male,2012,97,6,0.415148700880532,2
25-29,Female,2012,97,1,2.059195031857815,2
25-29,Male,2012,97,2,0.9591819638300789,2
30-34,Female,2012,97,3,2.791992578003501,8
30-34,Male,2012,97,2,1.6370228081254221,3
35-39,Female,2012,97,2,2.834818462582237,6
35-39,Male,2012,97,2,1.9589227368896356,4
40-44,Female,2012,97,0,2.2932383264671126,0
40-44,Male,2012,97,0,1.927374910404003,0
45-49,Female,2012,97,1,1.354171196159143,1
45-49,Male,2012,97,1,1.5792174501940996,2
50-54,Male,2012,97,2,0.9945539649726471,2
50-66,Female,2012,97,2,0.22702465222478013,0
55-59,Male,2012,97,3,0.5074105581571073,2
60-76,Male,2012,97,16,0.14545839799408772,2
10-14,Female,2012,99,1,0.008751139498977196,0
10-14,Male,2012,99,1,0,0
15-19,Female,2012,99,3,0.1583190150954022,0
15-19,Male,2012,99,3,0.023677721311093854,0
20-24,Female,2012,99,1,0.4728718303107113,0
20-24,Male,2012,99,6,0.17865518267135042,1
25-29,Female,2012,99,1,0.7998335540121029,1
25-29,Male,2012,99,5,0.4032665246055271,2
30-34,Female,2012,99,3,1.0535140527185751,3
30-34,Male,2012,99,3,0.6628511232722087,2
35-39,Female,2012,99,2,1.014923633918673,2
35-39,Male,2012,99,1,0.821660608973366,1
40-44,Female,2012,99,1,0.800637404843796,1
40-44,Male,2012,99,6,0.8154554579814205,5
45-49,Female,2012,99,1,0.5118843858339409,1
45-49,Male,2012,99,5,0.6022480257694948,3
50-54,Male,2012,99,4,0.45470586419567965,2
50-66,Female,2012,99,7,0.10723950200999322,1
55-59,Male,2012,99,5,0.29529822800045163,1
60-76,Male,2012,99,20,0.09808921372053143,2
10-14,Female,2013,5,54,0.011510281062483873,1
10-14,Male,2013,5,85,2.443631205216084e-4,0
15-19,Female,2013,5,116,0.22750682072064918,26
15-19,Male,2013,5,467,0.05533183382193649,26
20-24,Female,2013,5,132,0.6770538159741453,89
20-24,Male,2013,5,741,0.317832448446689,236
25-29,Female,2013,5,157,1.1587189049853577,182
25-29,Male,2013,5,715,0.7916622996264117,566
30-34,Female,2013,5,171,1.5632542322948444,267
30-34,Male,2013,5,571,1.3251993320368047,757
35-39,Female,2013,5,176,1.4734360965343178,259
35-39,Male,2013,5,450,1.6114692338453105,725
40-44,Female,2013,5,211,1.0518967586576053,222
40-44,Male,2013,5,470,1.4177234259665585,666
45-49,Female,2013,5,355,0.6214386736989499,221
45-49,Male,2013,5,575,1.003417255092758,577
50-54,Male,2013,5,792,0.6324339475221383,501
50-66,Female,2013,5,2410,0.11688644462398454,282
55-59,Male,2013,5,993,0.35278890853826317,350
60-76,Male,2013,5,4451,0.08848062061242355,394
10-14,Female,2013,8,28,0.007197769369403564,0
10-14,Male,2013,8,34,1.6956563427351142e-4,0
15-19,Female,2013,8,48,0.22758488805937332,11
15-19,Male,2013,8,96,0.059025071199590294,6
20-24,Female,2013,8,31,0.7046009701990386,22
20-24,Male,2013,8,163,0.35678055508039563,58
25-29,Female,2013,8,53,1.2777990569208866,68
25-29,Male,2013,8,185,0.8984593045872653,166
30-34,Female,2013,8,69,1.7504390772417096,121
30-34,Male,2013,8,167,1.5107994083486993,252
35-39,Female,2013,8,64,1.686609886852045,108
35-39,Male,2013,8,159,1.825679760198114,290
40-44,Female,2013,8,119,1.210465967667888,144
40-44,Male,2013,8,151,1.656395789112274,250
45-49,Female,2013,8,157,0.6557662895252715,103
45-49,Male,2013,8,181,1.1528061903053166,209
50-54,Male,2013,8,237,0.6680446952056384,158
50-66,Female,2013,8,908,0.09864372183396142,90
55-59,Male,2013,8,317,0.3347677037257666,106
60-76,Male,2013,8,1584,0.07497665337036685,119
10-14,Female,2013,11,60,0.004679806026382796,0
10-14,Male,2013,11,77,3.3195058705006884e-4,0
15-19,Female,2013,11,97,0.18106478107376778,18
15-19,Male,2013,11,289,0.06631921560023882,19
20-24,Female,2013,11,122,0.5955883900282628,73
20-24,Male,2013,11,487,0.3236056700940927,158
25-29,Female,2013,11,148,1.0853499226777314,161
25-29,Male,2013,11,441,0.7619312419391955,336
30-34,Female,2013,11,173,1.5361380295980005,266
30-34,Male,2013,11,435,1.2638977913553766,550
35-39,Female,2013,11,209,1.5463007120406076,323
35-39,Male,2013,11,394,1.5728619334695897,620
40-44,Female,2013,11,262,1.18006598678103,309
40-44,Male,2013,11,443,1.4673110135906307,650
45-49,Female,2013,11,402,0.7154989227903877,288
45-49,Male,2013,11,545,1.0915426207060102,595
50-54,Male,2013,11,720,0.6817928311334535,491
50-66,Female,2013,11,2522,0.12649548529903631,319
55-59,Male,2013,11,995,0.36481509461088263,363
60-76,Male,2013,11,4551,0.08657106599095446,394
10-14,Female,2013,13,10,0.011070137711405801,0
10-14,Male,2013,13,21,2.3149260034671966e-4,0
15-19,Female,2013,13,33,0.2897595026381612,10
15-19,Male,2013,13,88,0.07414297596989912,7
20-24,Female,2013,13,40,0.800997020714242,32
20-24,Male,2013,13,122,0.41515809580737145,51
25-29,Female,2013,13,29,1.302972497903021,38
25-29,Male,2013,13,117,0.9392010833564737,110
30-34,Female,2013,13,48,1.65735654421449,80
30-34,Male,2013,13,115,1.462302956734124,168
35-39,Female,2013,13,51,1.5111747032820857,77
35-39,Male,2013,13,102,1.6557927496754579,169
40-44,Female,2013,13,81,1.0618593395460836,86
40-44,Male,2013,13,100,1.4432660554976044,144
45-49,Female,2013,13,88,0.560556371606164,49
45-49,Male,2013,13,96,0.9785650929912607,94
50-54,Male,2013,13,169,0.568852801628784,96
50-66,Female,2013,13,513,0.08447505572236799,43
55-59,Male,2013,13,198,0.29156807408088875,58
60-76,Male,2013,13,946,0.06561367356681842,62
10-14,Female,2013,15,12,0.006598599843439278,0
10-14,Male,2013,15,16,2.0062237235577804e-4,0
15-19,Female,2013,15,34,0.21735243945329347,7
15-19,Male,2013,15,47,0.05709719177019298,3
20-24,Female,2013,15,16,0.6787614349068983,11
20-24,Male,2013,15,69,0.33898528596829536,23
25-29,Female,2013,15,30,1.2381442618724716,37
25-29,Male,2013,15,67,0.8373961054017588,56
30-34,Female,2013,15,24,1.6867448555020201,40
30-34,Male,2013,15,78,1.392686601964173,109
35-39,Female,2013,15,30,1.6700348225411976,50
35-39,Male,2013,15,81,1.7039841219409064,138
40-44,Female,2013,15,49,1.259975784602622,62
40-44,Male,2013,15,86,1.5805658607398299,136
45-49,Female,2013,15,75,0.7575540520445881,57
45-49,Male,2013,15,105,1.1697975195878427,123
50-54,Male,2013,15,148,0.7231830182174688,107
50-66,Female,2013,15,388,0.14501852002426657,56
55-59,Male,2013,15,190,0.3887470875411844,74
60-76,Male,2013,15,1033,0.0913422004887894,94
10-14,Female,2013,17,12,0.008689970281513068,0
10-14,Male,2013,17,16,2.5636008853292423e-4,0
15-19,Female,2013,17,17,0.20098550856885947,3
15-19,Male,2013,17,70,0.052370417502232335,4
20-24,Female,2013,17,16,0.5952898832946709,10
20-24,Male,2013,17,93,0.2773318287568012,26
25-29,Female,2013,17,20,0.9907566128165582,20
25-29,Male,2013,17,81,0.638010155597663,52
30-34,Female,2013,17,29,1.3228822348109726,38
30-34,Male,2013,17,85,1.044066207651885,89
35-39,Female,2013,17,36,1.2235312862664576,44
35-39,Male,2013,17,57,1.2535840495478778,71
40-44,Female,2013,17,44,0.879367324848286,39
40-44,Male,2013,17,103,1.1543731336727856,119
45-49,Female,2013,17,58,0.528302605731131,31
45-49,Male,2013,17,109,0.8478689854945975,92
50-54,Male,2013,17,120,0.5339289219546957,64
50-66,Female,2013,17,484,0.09262985333765444,45
55-59,Male,2013,17,178,0.29289350105734296,52
60-76,Male,2013,17,1001,0.07722321963382606,77
10-14,Female,2013,18,5,0.022630770827919842,0
10-14,Male,2013,18,12,4.6997348559345953e-4,0
15-19,Female,2013,18,14,0.38059162171883676,5
15-19,Male,2013,18,39,0.08590135083532334,3
20-24,Female,2013,18,22,0.9174352694954301,20
20-24,Male,2013,18,50,0.452126677159426,23
25-29,Female,2013,18,11,1.3945598135090334,15
25-29,Male,2013,18,55,0.9650245226063909,53
30-34,Female,2013,18,18,1.6668671529330132,30
30-34,Male,2013,18,58,1.375834627713646,80
35-39,Female,2013,18,12,1.4565485867964487,17
35-39,Male,2013,18,51,1.5493170452716813,79
40-44,Female,2013,18,21,1.0320674566224262,22
40-44,Male,2013,18,55,1.3929600677119742,77
45-49,Female,2013,18,27,0.6112431259573413,17
45-49,Male,2013,18,53,1.0781828209364848,57
50-54,Male,2013,18,41,0.7231048012804095,30
50-66,Female,2013,18,130,0.11334847212414763,15
55-59,Male,2013,18,43,0.42508766315943225,18
60-76,Male,2013,18,245,0.10797088856763429,26
10-14,Female,2013,19,13,0.01108140171473632,0
10-14,Male,2013,19,21,1.764316703307613e-4,0
15-19,Female,2013,19,34,0.2265407576732519,8
15-19,Male,2013,19,104,0.07225899215859634,8
20-24,Female,2013,19,36,0.6220680396948098,22
20-24,Male,2013,19,175,0.3540231927147016,62
25-29,Female,2013,19,28,1.0084903648586496,28
25-29,Male,2013,19,143,0.7446832740016881,106
30-34,Female,2013,19,34,1.2996595770366657,44
30-34,Male,2013,19,133,1.1054425151566276,147
35-39,Female,2013,19,36,1.1813059563906694,43
35-39,Male,2013,19,102,1.2574636577503644,128
40-44,Female,2013,19,56,0.8599579641002061,48
40-44,Male,2013,19,121,1.0930506727868392,132
45-49,Female,2013,19,52,0.5208344548225929,27
45-49,Male,2013,19,106,0.7838561555422664,83
50-54,Male,2013,19,102,0.5061322120603986,52
50-66,Female,2013,19,373,0.11668288774443744,44
55-59,Male,2013,19,135,0.28790927711502445,39
60-76,Male,2013,19,734,0.0710006498005967,52
10-14,Female,2013,20,13,0.014344834891710186,0
10-14,Male,2013,20,18,2.198381984886887e-4,0
15-19,Female,2013,20,22,0.3057985977778133,7
15-19,Male,2013,20,72,0.06557233104888105,5
20-24,Female,2013,20,32,0.8654935195985313,28
20-24,Male,2013,20,106,0.405821177496779,43
25-29,Female,2013,20,25,1.4320585153163894,36
25-29,Male,2013,20,100,0.9900001720797375,99
30-34,Female,2013,20,33,1.7660918321443815,58
30-34,Male,2013,20,95,1.5906433477996522,151
35-39,Female,2013,20,34,1.5879369288308625,54
35-39,Male,2013,20,82,1.8380397010953435,151
40-44,Female,2013,20,39,1.1297861425926476,44
40-44,Male,2013,20,84,1.66557615751195,140
45-49,Female,2013,20,51,0.630906788626418,32
45-49,Male,2013,20,83,1.2012013472633585,100
50-54,Male,2013,20,90,0.753084940725618,68
50-66,Female,2013,20,275,0.10065825520363898,28
55-59,Male,2013,20,116,0.4266929878911355,49
60-76,Male,2013,20,569,0.10425277887547205,59
10-14,Female,2013,23,14,0.013165175146101039,0
10-14,Male,2013,23,25,1.5394944232181837e-4,0
15-19,Female,2013,23,36,0.2747179629338294,10
15-19,Male,2013,23,79,0.0467132500241692,4
20-24,Female,2013,23,27,0.7432365953473871,20
20-24,Male,2013,23,114,0.3281662354958989,37
25-29,Female,2013,23,50,1.2055340981204614,60
25-29,Male,2013,23,129,0.8260092218764328,107
30-34,Female,2013,23,42,1.493926215148251,63
