loc,year,orphans,children,orphan_rate
15,2010,1926.661511527972,364656.8871378636,528.3491357177002
17,2010,1569.4877023768083,276531.230907361,567.5625488039694
18,2010,684.2859518381953,158093.70808602482,432.8356644439317
19,2010,2151.73109275715,473414.90114058607,454.5127514096072
20,2010,1550.0999129957852,406383.67489795166,381.4375450453407
23,2010,2677.5504649388836,582393.6027227475,459.74929196012306
25,2010,3491.2916230904875,695337.3802975476,502.10037918520936
27,2010,759.0344104699127,197452.91250625422,384.41287131982455
41,2010,1741.0804627889195,361471.0765115146,481.6652219014977
44,2010,1132.5654581277083,321053.99792965397,352.76478892372
47,2010,1947.6701839532514,454003.2689867925,428.9991541910927
50,2010,1570.0416605867865,315962.19142146513,496.9080805280567
52,2010,2504.8021813451874,511725.6109196315,489.48149709446074
54,2010,2289.7399470555083,464600.01672810223,492.84112453993566
63,2010,849.9993193051038,141227.56095725833,601.8650421657787
66,2010,1516.150558601963,260183.01689958706,582.7246438560185
68,2010,3113.25124483205,618791.9520494173,503.1176043128988
70,2010,1358.930370651911,297951.2425139727,456.0915266490902
73,2010,2124.087599223867,421566.7818169909,503.8555433776964
76,2010,6839.569726871279,1346707.1050940875,507.8735904043095
81,2010,462.5888318534768,89982.53035789474,514.0873789763248
85,2010,552.2240344539621,136793.2229590858,403.6925386421589
86,2010,472.46409396694287,118164.52424598014,399.8358195759551
88,2010,89.72813651064908,18786.01483924155,477.632628731979
91,2010,118.96205072796616,30220.97335993428,393.64069883229223
94,2010,62.18569817536453,18909.607843137255,328.85768277808677
95,2010,156.45568777888872,31116.89333971063,502.7998331029523
97,2010,57.55641139986625,18109.402359882006,317.82612289498695
99,2010,159.91739314809197,43603.41797850396,366.7542604731804
5,2011,9176.986498569298,1794454.7987230765,511.4080613844154
8,2011,3277.2340911072015,766021.8798571134,427.82512840475346
11,2011,9647.217576735273,2075096.9207675988,464.90443314650923
13,2011,2859.245927149716,688961.888793425,415.0078507473174
15,2011,1848.265491486197,361723.09861366195,510.96142285904597
17,2011,1497.2055144942688,270385.8291813516,553.7292834566682
18,2011,631.8626383869757,157115.31832780904,402.16488443771146
19,2011,2034.4978695490697,470438.59811367927,432.4683131245627
20,2011,1476.3533923068303,408434.7968410988,361.46611496502936
23,2011,2497.51742211271,582191.2567152443,428.98573163118994
25,2011,3424.904678407862,702346.922098371,487.63717340362575
27,2011,741.6332202864152,200254.07309273642,370.34613520343703
41,2011,1650.4761099173945,361656.4496230934,456.36573373362125
44,2011,1062.8935117056094,326155.621309694,325.88538791314033
47,2011,1879.0884620219017,456791.8458807379,411.3664635144354
50,2011,1514.591240788911,317864.9633957483,476.48889157475793
52,2011,2347.215129704262,506244.4486658196,463.652517255295
54,2011,2150.1427062026564,462437.2923120155,464.95876131718046
63,2011,833.3916813128176,138266.38411689037,602.7435277458825
66,2011,1386.243082847358,256190.01861893636,541.0995675476693
68,2011,2931.0034206005894,614848.536506101,476.7033255468285
70,2011,1262.667041904652,297779.1398748936,424.02803716712265
73,2011,1999.2394695191745,415509.39202200825,481.1538578683393
